filename,chroma_stft,chroma_stft_v,chroma_stft_diff,chroma_stft_diff_v,rmse,rmse_v,rmse_diff,rmse_diff_v,spectral_centroid,spectral_centroid_v,spectral_centroid_diff,spectral_centroid_diff_v,spectral_bandwidth,spectral_bandwidth_v,spectral_bandwidth_diff,spectral_bandwidth_diff_v,spectral_contrast,spectral_contrast_v,spectral_contrast_diff,spectral_contrast_diff_v,spectral_flatness,spectral_flatness_v,spectral_flatness_diff,spectral_flatness_diff_v,spectral_rolloff,spectral_rolloff_v,spectral_rolloff_diff,spectral_rolloff_diff_v,zcr,zcr_v,zcr_diff,zcr_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,mfcc10,mfcc10_v,mfcc10_diff,mfcc10_diff_v,mfcc11,mfcc11_v,mfcc11_diff,mfcc11_diff_v,mfcc12,mfcc12_v,mfcc12_diff,mfcc12_diff_v,mfcc13,mfcc13_v,mfcc13_diff,mfcc13_diff_v,mfcc14,mfcc14_v,mfcc14_diff,mfcc14_diff_v,mfcc15,mfcc15_v,mfcc15_diff,mfcc15_diff_v,mfcc16,mfcc16_v,mfcc16_diff,mfcc16_diff_v,mfcc17,mfcc17_v,mfcc17_diff,mfcc17_diff_v,mfcc18,mfcc18_v,mfcc18_diff,mfcc18_diff_v,mfcc19,mfcc19_v,mfcc19_diff,mfcc19_diff_v,mfcc20,mfcc20_v,mfcc20_diff,mfcc20_diff_v,label
blues.00010.au,0.303954489,0.307750526,-0.000172322,-0.000172322,0.142939135,0.095918313,-0.000117191,-0.000117191,1410.469096,453.3029177,-0.286148282,-0.286148282,1512.620983,380.7808843,-0.119975139,-0.119975139,21.09609347,8.236778184,-0.001843267,-0.001843267,0.001245294,0.001959292,-5.93E-07,-5.93E-07,2767.274933,1194.356374,-0.54208296,-0.54208296,0.062980723,0.021005301,-3.03E-06,-3.03E-06,-173.7075137,90.22825616,-0.128488115,48.7338155,137.1564,32.91360873,-0.009823609,11.87507477,-23.76651669,32.04889042,0.052635999,13.51925153,26.98936979,22.26524024,0.037028351,11.75319029,-16.66842036,17.02665637,0.000521389,7.711252913,4.198449426,12.66409201,0.005729532,7.104459982,-12.56662937,12.26319226,0.011202567,6.277637911,5.834842541,9.087016496,0.001750835,5.023702658,-2.881735712,10.42202825,0.005545439,5.361169956,-1.208681184,8.103970857,0.015230857,4.362108987,-1.965735861,7.452514813,0.004539716,4.44997853,1.80053478,7.613664098,0.001899933,4.05716759,-2.988374412,9.694513449,-0.012333928,5.320032479,-1.869388682,6.33602519,-0.004395353,3.982449179,-0.800155411,7.050407309,0.000665198,3.898010783,-3.023782463,7.93977025,0.01159766,4.17854998,-0.445196069,7.555240161,0.009401281,4.216332777,-1.998228111,7.462625633,-0.003744881,3.850658283,-0.743598864,6.872131474,0.001816869,3.848132843,-4.98611249,6.826524184,-0.009383583,3.860292159,blues
blues.00011.au,0.36713747,0.319947351,0.000149463,0.000149463,0.065712959,0.050009713,5.41E-05,5.41E-05,1353.260462,715.5870036,-0.421236154,-0.421236154,1757.230941,469.6156581,-0.659673373,-0.659673373,20.80779,7.33945663,-0.003150825,-0.003150825,0.003283264,0.008707793,-8.70E-07,-8.70E-07,2882.224238,1712.590996,-0.416986892,-0.416986892,0.043958918,0.043544696,-8.32E-06,-8.32E-06,-287.9149646,77.04568864,-0.009736892,28.98856534,123.9800641,31.54375639,0.033659229,15.57918985,5.459753809,17.38630295,-0.012320742,7.745445449,33.67808858,18.55563344,-0.013005478,7.109772632,1.091916977,21.01623714,0.019700921,8.003343322,14.70446997,15.34806484,0.004854166,7.213681747,-4.89855194,12.2164618,0.010170477,5.735739999,8.654900477,13.75557628,0.004170017,5.816717876,0.784048866,12.20007541,-0.007143344,5.262834415,6.570926677,10.68898257,0.011441004,5.350613274,-4.878657789,9.686994078,0.009310666,4.336025487,-3.180865888,9.177804176,-6.32E-05,5.02380615,-5.55642033,8.094206763,0.016702531,4.218200361,-6.78962654,7.793412583,-0.005343663,3.964904785,-2.644639572,7.447098886,-0.008543558,3.845135442,-2.984926953,7.382265458,-0.007285599,3.99259443,-3.38520149,6.31379613,-0.000701067,3.597742815,-1.856390012,6.838658331,0.011303793,3.532619202,1.836150677,6.088467371,0.002343109,3.645887093,-4.897419816,5.300767297,0.004107899,3.502123337,blues
blues.00012.au,0.269320022,0.306444826,2.50E-06,2.50E-06,0.119071715,0.063679419,-2.54E-05,-2.54E-05,1361.045467,507.0025522,-0.708861845,-0.708861845,1567.804596,212.593833,-0.669140852,-0.669140852,22.13593463,6.738799338,-0.003052581,-0.003052581,0.000767665,0.001077737,-1.97E-06,-1.97E-06,2739.625101,975.8984129,-1.492813075,-1.492813075,0.069123921,0.048798311,-1.21E-05,-1.21E-05,-207.20808,67.6652036,-0.075386899,29.62509255,132.7991755,25.79788921,0.043172309,8.155892908,-15.43898557,30.58454639,0.009441535,11.7286119,60.98672701,18.20541791,0.025573166,7.058655543,0.725806999,17.70487472,0.019643587,6.2054587,12.4378277,10.06807144,0.005715088,4.745959431,1.183835723,10.42392049,-0.017976713,4.937794633,-1.540779448,10.56050046,-0.005721502,4.492854397,-17.88815391,9.828887939,-0.012202805,4.426777194,8.358496131,9.752117721,0.007219428,4.315255179,-2.45206763,11.81960805,0.007949111,4.575056057,-0.613248178,9.629570982,0.015448147,4.012779979,0.38487737,9.303227754,-0.002826002,4.14744289,2.605127927,7.331075011,0.006474437,3.838020346,-5.188923751,6.766511231,0.005905821,3.635225231,-9.527455287,8.324830375,0.000651208,4.040193341,-9.244394049,7.985038449,0.0125789,3.787512242,-2.848273751,8.294367391,-0.003438643,3.774797476,-1.418706862,10.5934129,-0.016531497,4.039326744,-5.93260696,9.565970645,-0.022826969,4.557639727,blues
blues.00013.au,0.264615866,0.301955571,3.02E-05,3.02E-05,0.113221161,0.06472078,-3.83E-05,-3.83E-05,1324.304356,414.2433113,0.157100836,0.157100836,1827.737535,279.6819213,0.041917946,0.041917946,21.42502248,7.124708161,-0.003428627,-0.003428627,0.001188988,0.001259541,5.24E-07,5.24E-07,2710.033613,1036.874176,1.442774648,1.442774648,0.051417301,0.035440308,6.05E-06,6.05E-06,-209.7892658,44.38144748,-0.070207868,23.31115964,124.4584492,23.28515879,-0.021341092,10.40938223,10.31038038,25.73253085,0.010052607,10.55220257,47.01800569,12.19439964,0.013496416,5.74368307,6.510237682,10.10803573,-0.007235619,4.869381046,15.40544917,12.1037816,0.021331685,5.73762072,-1.992709614,8.347092545,-0.015794675,4.349543992,6.717405084,8.740711495,0.01171568,4.609121039,-21.55419303,9.819217836,0.00639934,4.968643743,10.72171608,9.798367167,0.008936466,4.384161328,-5.524965331,9.523764894,-0.004623132,4.426480851,-2.205935128,7.694633719,-0.001277296,3.991055734,-3.038192206,7.245850592,-0.013092827,3.984702452,8.645515807,8.473279327,0.006071827,4.206156066,-0.304229969,8.277399558,0.010905674,4.006196559,-0.637743824,9.415067678,0.003154218,4.061274595,-2.939884844,9.873189669,-0.001703731,4.164524723,-1.705922782,10.21480429,-0.00776444,4.387085374,-1.769589583,9.430552535,0.006566903,4.259836995,-7.762957959,10.67867064,0.014849582,4.261138172,blues
blues.00014.au,0.329162735,0.328775924,-0.000274752,-0.000274752,0.066980533,0.052076001,7.52E-05,7.52E-05,1172.065695,383.8251409,-0.217258815,-0.217258815,1705.817502,310.7154679,-0.574518166,-0.574518166,21.62849623,6.524061242,-0.003316617,-0.003316617,0.000470994,0.000384196,-1.25E-06,-1.25E-06,2344.952487,936.74384,-0.341929252,-0.341929252,0.045045835,0.039509871,7.94E-06,7.94E-06,-305.7051872,90.53965713,0.006022216,23.19367283,113.0609114,26.12800725,0.008768517,10.18818881,12.11872261,38.254954,-0.000466892,10.05563549,45.03000324,15.00296938,0.020660817,6.165086183,17.76975937,15.81895854,-0.03367968,5.630272169,14.57991675,12.44916639,-2.95E-05,5.153065993,4.166733602,12.54215372,-0.005418579,4.79649196,0.225273155,12.93117655,-0.008535447,4.899527897,-7.021746776,9.885537607,-0.012672945,4.470288082,13.64427154,8.769611495,-0.00619987,3.994120307,8.934528985,9.481885868,-0.007827468,4.101719531,1.298478063,7.926517443,0.010515068,4.192401215,5.954477764,8.021139044,0.004870754,3.884076336,8.543866906,8.721235379,-0.005197301,3.857317937,1.117663746,11.71088506,-0.007445396,3.862134978,0.591558672,8.224631202,0.009723296,3.658349575,0.057473911,9.835503746,0.013429734,3.858994186,-3.712341583,8.103792043,-0.003771482,3.758274458,-1.004448062,9.450698876,-0.002752655,3.735249865,-1.802433851,10.65857241,-0.008256038,4.02303901,blues
blues.00015.au,0.270312561,0.3088069,0.000114224,0.000114224,0.080653198,0.053198218,1.70E-05,1.70E-05,1420.529293,447.3023386,-0.227203327,-0.227203327,1731.192252,285.3357285,-0.422282529,-0.422282529,21.37160334,6.689598002,-0.005897757,-0.005897757,0.001101655,0.001116453,-8.92E-07,-8.92E-07,2930.540613,836.7873803,-0.341929252,-0.341929252,0.06371768,0.044069255,1.29E-05,1.29E-05,-238.5189671,66.19763475,0.030210528,22.77544276,120.0845701,26.98939829,0.019259052,9.684973665,-4.227885749,31.29719814,-0.010796922,10.43656759,42.30707219,19.57965201,0.013781224,6.574033746,5.920908396,17.28900709,0.007027092,5.730033307,13.91916098,10.83981849,-0.006927745,5.11852796,5.361617794,10.93509322,0.003145695,4.388497863,1.901834048,11.99709914,0.007987963,4.514671197,-16.93320308,9.481229342,-0.001725958,4.636191771,12.34527432,8.73299097,-0.000990841,4.259801565,3.947014894,9.03792124,-0.005386693,4.162965831,-1.384822375,7.805526623,-0.009484394,4.097852169,0.021880198,7.78538675,-0.002600922,3.943761144,3.586694338,9.460272683,0.005554311,3.97451917,-4.50395221,10.09713323,0.004633004,4.117714417,-5.542268718,8.801470484,-0.003984737,3.960413786,-6.888212092,9.674938103,-0.00210179,3.821724068,-4.82814199,8.108528314,0.000497446,3.815654778,1.735005806,8.846989593,0.005955366,3.799189992,-1.888814568,11.45385459,0.003028089,4.316129841,blues
blues.00016.au,0.304322196,0.313826595,-0.00021543,-0.00021543,0.081461444,0.051409639,-9.85E-06,-9.85E-06,1455.001672,390.3832924,-0.055638088,-0.055638088,1825.885415,341.8416899,0.116405332,0.116405332,21.06280465,7.07987849,-0.003313933,-0.003313933,0.001301507,0.001130945,-1.18E-06,-1.18E-06,3009.8568,1005.427106,0.42532663,0.42532663,0.061350725,0.037677372,1.13E-05,1.13E-05,-233.7636134,70.4826371,-0.049018969,21.86304204,120.6735103,23.71605038,-0.01016746,9.508187939,-3.171084847,34.76289389,0.034886868,10.60087683,39.54099418,19.91013522,-0.002115002,6.559880233,3.857456385,16.84277952,-0.026061593,5.347122573,18.8404291,12.49774594,-0.00036961,4.916889565,-3.691825142,10.01673968,0.010440838,4.565913251,4.43185386,10.56270746,-0.000398103,4.66558253,-14.97804442,10.07479747,0.001137338,4.865039047,17.56764995,10.10649061,-0.00013698,4.195584689,1.840066319,10.42408158,-0.001711969,4.135657252,2.537328781,8.146971516,0.004208643,4.075551019,-1.24045472,8.067658555,-0.004898925,3.948686999,8.439245631,8.064690815,-0.014407224,3.896254324,-0.210691659,7.691233587,0.006949075,3.675681534,-3.906119519,8.82506253,0.018582474,4.021775243,-4.478782905,9.076168617,0.030127669,4.129343354,-0.012436775,9.240139166,0.030233537,4.204325227,1.293613668,9.145131071,-0.004120694,4.364582068,-2.08479633,10.03618354,-0.014845283,4.441405429,blues
blues.00017.au,0.302096285,0.305569364,-7.13E-05,-7.13E-05,0.093281545,0.046388488,8.48E-05,8.48E-05,1088.698166,481.4265531,0.610347227,0.610347227,1410.947954,264.2884172,-0.167228637,-0.167228637,21.72442195,6.353313121,-0.000572465,-0.000572465,0.00046007,0.000614554,8.78E-07,8.78E-07,2134.412094,1040.245233,1.584550191,1.584550191,0.048323971,0.029080134,4.12E-05,4.12E-05,-245.7564282,72.07751213,0.164371464,29.17801524,140.4859276,28.29561843,-0.007153837,11.16628845,-2.764771944,28.22124793,-0.056004327,12.5575536,60.43620732,18.98390322,0.006378316,7.73455941,18.93794557,15.34207064,-0.037172091,6.761064076,9.833542166,9.987242727,0.00537009,5.273125797,3.563888695,10.8917774,-0.001126899,5.484477922,0.532686317,9.651426556,-0.000893341,5.158737485,-16.37223959,11.36083359,-0.024310045,5.131001453,6.630079272,10.26146844,0.008035799,4.735299028,7.268407751,9.837132854,-0.00809739,4.427463463,-4.008892641,8.449989765,-0.013943356,4.244264933,1.60825383,8.542420942,-0.007591125,4.212164363,5.899378513,8.872513519,0.008151877,4.346742705,-3.022785164,7.485510582,0.000752812,4.252651518,-4.772990341,7.644795752,-0.007418094,4.07499364,-3.025786801,8.107331996,-0.01582139,3.950463605,-1.993939019,8.066190531,-0.007888301,3.805124422,-0.055458803,7.930402893,0.005358536,3.758743824,-3.975349754,8.046634898,0.003577708,3.989879727,blues
blues.00018.au,0.269929297,0.312485143,-3.78E-05,-3.78E-05,0.079672717,0.054382857,6.92E-05,6.92E-05,1537.657183,439.5221407,0.276579756,0.276579756,2054.779113,381.8477881,-0.601170897,-0.601170897,21.72560891,7.419150188,-0.002269647,-0.002269647,0.001477881,0.001519658,-1.10E-06,-1.10E-06,3495.653862,1352.508663,0.125096068,0.125096068,0.056131936,0.041510899,6.69E-05,6.69E-05,-252.5339856,53.61856891,0.067892843,19.02951044,104.9274851,24.56773475,-0.011883345,9.962477821,15.35357798,25.74171532,-0.046070439,7.51609934,42.65663789,12.78014832,0.034821426,4.876069654,6.778398708,9.64733616,-0.014773417,3.987018964,21.61889402,10.82414549,-0.008453404,4.572154231,-1.299683376,8.565519613,-0.000786467,3.866470823,5.684368709,10.02878245,0.000691668,4.293418361,-16.61465721,11.19773696,-0.025853465,4.574288003,12.16609362,11.11006709,0.018696941,3.758023676,-1.953307905,7.210011592,0.001066191,3.463788048,1.960557101,8.048862875,-0.000835967,3.694340506,-0.881434762,6.981070141,-0.017804049,3.650915336,7.778604161,8.459640705,-0.005456437,3.58390977,2.390254535,10.09514661,-0.005469834,3.723088006,1.774140127,9.654628636,0.014555234,3.628775238,1.339317179,11.4880467,0.000649859,3.980794461,3.630698756,13.48816976,-0.008846282,4.150954148,4.910860145,12.31919195,0.000242135,3.967582883,-2.651944267,9.823151308,-0.003519656,3.97693293,blues
blues.00019.au,0.257259335,0.30977956,-3.46E-05,-3.46E-05,0.09767247,0.050763112,6.86E-06,6.86E-06,1195.41164,499.7030507,0.204785004,0.204785004,1481.284259,216.808243,-0.274724558,-0.274724558,21.48498758,6.513381819,0.004374148,0.004374148,0.000641644,0.000946732,-1.46E-06,-1.46E-06,2234.878153,1099.440998,0.717217455,0.717217455,0.058871148,0.042416484,4.92E-05,4.92E-05,-236.6653402,74.72059941,-0.011892942,28.37952041,138.4090571,23.16818705,-0.010558481,9.03826535,-4.903461529,34.17114745,-0.018639582,10.70143157,47.62458246,17.67939636,0.034429137,6.998628571,5.179255781,21.62750869,-0.020523302,6.356289816,8.879489246,9.580542409,0.00479257,4.873259783,0.507105478,9.884032872,0.003203367,5.010189139,-3.818273539,12.61987872,0.024688377,5.212691504,-14.97752029,8.79621772,-0.010899725,4.522490312,10.42042597,10.23789213,0.002066336,4.367360253,-0.351181644,11.59061231,0.010917738,4.93761634,0.77782937,8.98028757,0.00267291,4.495018151,1.77730615,8.838936841,-0.003790758,4.195838347,4.235422613,8.585927749,-0.007950674,4.398469566,-0.463350715,7.95867118,-0.000236084,4.046308708,-6.10569345,8.987273476,0.00688522,4.486466459,-5.382381961,9.771545747,0.004254963,4.769955795,-1.337586248,9.625286774,0.005664968,4.347223763,-3.71971745,8.516178037,0.000250128,4.500148457,-4.353154157,8.169279741,-0.016070278,4.53118756,blues
blues.00020.au,0.302732316,0.307126643,-0.000219619,-0.000219619,0.075386867,0.049906846,9.99E-05,9.99E-05,1389.95551,320.782562,0.376477479,0.376477479,1911.485152,298.2412065,-0.562324156,-0.562324156,20.07533678,7.187870979,-0.001081013,-0.001081013,0.001653326,0.001352402,-5.41E-07,-5.41E-07,3005.773491,972.8704895,0.391967679,0.391967679,0.052560151,0.024811775,4.54E-05,4.54E-05,-230.4130179,54.65142712,0.125416621,24.15053343,127.0941858,19.93477174,-0.002219868,10.5806106,7.151100103,24.52670428,-0.07866341,11.33130489,39.78209007,13.26495222,-0.033748319,6.028485844,1.951132202,10.78269922,-0.042303973,5.217373722,17.41168872,10.01387618,0.005588355,5.258042066,-5.625576371,8.932334678,0.014937304,4.827345642,8.252521186,8.326000881,-0.001255074,4.934348122,-18.10535323,7.750393436,-0.008906119,4.292357362,13.83934295,8.53614958,0.016686239,4.549833446,-3.76358507,8.461551623,0.004514582,4.674022769,2.561243209,8.637545007,0.006042974,4.450725125,-4.329452414,7.911423897,0.01040776,3.89569984,6.817760472,7.863620048,-0.004702955,4.447373543,-6.157659391,7.789704393,0.001250268,4.147042921,-6.214758363,7.057633497,0.021335776,3.960826807,-4.515433801,7.263164289,0.00790054,4.1211324,-1.850599721,8.515303461,0.018790851,4.09271367,-0.539056139,9.701139167,0.027110372,4.130362581,1.508026381,8.5927785,0.004610099,4.398406436,blues
blues.00021.au,0.321084793,0.321437516,0.000353528,0.000353528,0.101159468,0.05683244,-2.25E-05,-2.25E-05,1046.74884,540.0546537,-0.047467333,-0.047467333,1480.933764,264.8428772,-0.330366707,-0.330366707,22.15758877,6.464336724,-0.00439235,-0.00439235,0.000396391,0.000582537,2.90E-08,2.90E-08,1830.788929,1161.890215,0.450345844,0.450345844,0.047937352,0.048290251,3.78E-06,3.78E-06,-264.6983987,79.66534537,0.005988192,26.24982754,138.8559766,31.65723537,0.007343621,11.72200412,11.18648591,35.86665606,-0.031472147,11.63130063,48.52034173,19.28159829,0.004093323,6.370880985,14.91517846,15.77057628,-0.005663192,5.221452577,20.57282563,11.40500437,0.003532182,5.21596752,3.207814515,10.95665657,-0.000584955,4.81933572,1.247170972,10.22549776,0.010367306,5.351644953,-15.84640812,9.767666639,-0.002088807,5.03580343,15.98690918,9.229392135,0.004857013,3.942162184,3.368813996,8.895582263,0.000557659,4.085971506,-1.520128585,8.482967105,0.013587265,3.717317136,1.894726572,8.370177914,0.013859659,3.892772678,6.325552202,8.277107202,0.001410849,3.760893572,-0.986607128,9.064666872,-0.006724953,3.798351144,-2.412860346,9.463967186,0.002269567,3.95970767,-3.683063112,9.694365719,0.012516796,4.318866188,0.496944926,10.92449696,0.005885108,4.409476945,5.046816378,10.85627957,0.005702099,4.710576699,-0.780009493,12.18914985,0.00134184,4.701409833,blues
blues.00022.au,0.306450871,0.313087662,0.000218582,0.000218582,0.113475412,0.060706731,-5.16E-05,-5.16E-05,1156.070496,560.6646189,-0.493815434,-0.493815434,1497.668176,242.8063936,0.016776047,0.016776047,22.29510787,6.78896905,-0.003833806,-0.003833806,0.000421803,0.000449416,-1.00E-06,-1.00E-06,2170.053545,1154.096271,-1.509492551,-1.509492551,0.058613402,0.053551339,-1.13E-05,-1.13E-05,-233.8607719,80.63351515,-0.154880757,28.53837482,136.1702391,30.98089363,-0.029725564,12.01563673,3.289489746,34.0976147,0.059317876,11.41691093,48.9311927,19.60986163,0.027625025,6.230107474,8.699106029,17.44415461,0.02762962,5.340334461,13.95475177,12.89309548,0.023734476,5.363423048,5.359448746,10.28204356,-0.013678006,4.695571375,0.381334016,11.29590079,0.010222141,5.052391075,-13.49026502,12.29131769,0.015844235,5.17560648,16.87176853,9.083841671,0.00239433,4.011794191,5.145257765,10.70549094,-0.002274131,4.225248154,-2.250577765,8.807743788,0.018237717,4.036666762,3.959197787,8.125339646,0.002031136,3.809256304,5.322554727,9.125273989,0.002342756,4.059381231,0.812028402,10.0537626,0.008088835,4.023634015,-1.1072016,8.962517143,-0.000226103,4.017526373,-4.556555095,8.879993433,0.009841609,4.200572879,-2.436489803,10.01904711,0.007974028,4.649555026,3.316912612,10.92434965,0.004654381,4.404634109,-0.608484894,11.97470131,0.009844921,4.388644559,blues
blues.00023.au,0.280714294,0.301906851,6.27E-05,6.27E-05,0.102001555,0.059725955,-2.14E-05,-2.14E-05,1210.197917,363.0749778,-0.288522749,-0.288522749,1497.822809,227.2497664,-0.190162833,-0.190162833,21.83414298,6.126252163,-0.000406066,-0.000406066,0.000548429,0.000579635,-6.31E-07,-6.31E-07,2522.101416,781.2483646,-0.175134495,-0.175134495,0.052482676,0.032989316,-3.03E-06,-3.03E-06,-227.264777,64.42247662,-0.053282589,24.8876826,137.76237,22.51557121,0.014180131,10.73318238,-14.50045911,35.29856006,0.018686673,11.93306264,63.55687667,14.54575716,0.039111187,5.906183438,5.626699442,12.37389193,-0.014928052,5.420355138,11.9615892,9.794332667,0.043826452,5.185034047,1.906221125,10.04581525,0.028276164,4.061904858,-1.880767556,9.376813991,0.012981033,4.751694862,-7.609112696,9.863806203,0.008402338,4.693351775,-2.470594724,9.919122521,0.01799995,4.131323425,-2.884145475,10.20472946,-0.010188706,4.159745376,-9.432814718,9.379618728,-0.02052481,4.239985585,-10.91691457,10.76807824,-0.033285679,4.756760245,3.56943591,8.310875089,-0.010563677,3.743465006,4.139583174,8.789618571,0.018226056,3.855505382,0.092946422,6.729027853,0.00205111,3.826246649,-2.972927882,8.175633658,-0.003161769,3.969795218,-1.376939986,9.09008126,-0.008263607,3.748051811,7.550498683,9.662313692,-0.007677102,4.019396662,-3.032518462,8.605595652,-0.007139479,4.026038846,blues
blues.00024.au,0.263128588,0.316229879,-0.000226248,-0.000226248,0.086981654,0.050109439,-2.01E-05,-2.01E-05,1120.387619,420.0214503,-0.24093192,-0.24093192,1447.839934,231.9999509,-0.16493276,-0.16493276,21.72650691,5.980809268,-0.002466259,-0.002466259,0.000322439,0.000409244,-2.27E-07,-2.27E-07,2325.102607,1067.397426,-1.517832288,-1.517832288,0.0472979,0.032851267,-2.65E-06,-2.65E-06,-274.2887845,76.91123703,-0.030557676,28.48276112,130.4174235,22.37312232,-0.003633055,11.45656421,-6.394799564,36.63818476,0.020918118,11.56019199,70.41067978,17.64389344,-0.000620226,7.698205223,13.26585719,15.18271947,0.000704707,7.606192684,9.46310482,12.47067731,0.006769492,5.922103187,7.723188785,11.02147685,0.002812908,4.903267099,-1.245347279,12.25751122,0.006365857,5.994109005,-0.575019932,9.705685565,0.010447352,5.00700108,-2.299992443,8.300900067,-0.000703065,5.014178765,3.783482366,8.762641794,-0.002728117,4.603373816,0.08091478,8.579748767,0.00302633,4.566540219,-0.939682246,11.25755658,0.004531824,5.198400101,2.295373017,7.950192387,0.007878402,3.931886072,4.290512408,8.345761118,0.004460855,4.227749825,-1.661926028,6.921949572,0.002944313,4.081348755,-10.44482479,7.005978958,0.004323314,4.160198318,-6.797826093,6.278319389,0.003824051,4.051878983,-1.068164465,6.65161191,-0.001732224,4.041993492,-1.596130304,9.138107777,-0.003949486,4.314703067,blues
blues.00025.au,0.290948435,0.301761216,-2.03E-05,-2.03E-05,0.08922226,0.055817146,-1.70E-05,-1.70E-05,1109.569627,372.486717,-0.300912965,-0.300912965,1463.288131,194.2033415,-0.189504598,-0.189504598,21.03058809,6.300491033,-0.004394755,-0.004394755,0.000400102,0.000310062,-6.89E-07,-6.89E-07,2243.569767,915.8678712,-0.416986892,-0.416986892,0.051724933,0.036596321,-9.46E-06,-9.46E-06,-249.2819959,63.11397088,-0.047670033,27.40103334,130.9979243,18.39922604,0.000460885,8.879272554,0.665435009,39.75286254,0.016860698,15.38716434,66.69611479,17.27792902,0.004236949,7.093309088,17.90589452,13.54460549,0.009734006,5.979361798,4.62295984,13.16591407,0.008878084,5.722693245,6.610036443,9.824297051,-0.002476263,4.489826323,1.245375534,9.915570141,0.001893061,4.860187354,1.41917471,8.698268118,0.003721404,4.52074765,-1.584292524,9.588429081,0.010282647,4.198257412,-0.974159309,10.07858252,0.012935362,4.243467156,-3.575064543,9.230770847,0.006992872,4.497166208,-2.926914689,9.293338085,-0.011214025,4.69606882,4.598685627,7.906025673,-0.010543923,4.307059136,7.478114826,9.577457001,0.002309565,4.16900028,-0.178769574,10.03162378,-0.009578149,4.187318899,-2.818857418,9.352320179,-0.006778028,4.087254342,-2.667636366,8.810074574,-0.015537001,3.850632778,0.751667098,8.71747027,-0.007333184,3.949642439,-0.533179328,8.226833041,0.00421994,4.256388375,blues
blues.00026.au,0.278484462,0.308215801,-6.68E-05,-6.68E-05,0.076970495,0.07697349,0.000189003,0.000189003,1198.607665,402.4878838,-0.403144518,-0.403144518,1573.308974,291.5250965,-1.219410801,-1.219410801,21.97219308,6.21433687,-0.004381078,-0.004381078,0.000454896,0.000523108,-3.65E-07,-3.65E-07,2478.37668,996.7451898,-1.717985997,-1.717985997,0.051987592,0.038570568,2.04E-05,2.04E-05,-284.8195038,78.78644289,0.123604425,29.67753784,108.7856277,26.06126943,0.06202654,11.47802727,9.131956126,38.06531119,-0.027065138,12.54181645,51.25903,17.16660234,-0.01518615,6.56069041,18.1112561,14.52557824,-0.031833131,6.122943799,7.621316894,13.49691707,-0.02853425,5.640883289,8.781746681,11.03045765,-0.029971647,4.527273797,2.372426026,10.15947167,-0.021870361,5.062480681,0.011786518,9.671700018,-0.015429298,4.475736236,2.250416762,10.30681604,-0.013715189,4.525500356,4.200278029,9.183184211,-0.003282095,3.754101553,-3.303734631,9.882368641,0.007527061,4.303412723,1.601560712,8.27985657,0.006953612,4.143999411,2.660516563,8.596797086,0.006172261,3.873654205,3.323454744,9.552256068,0.015007081,3.837179864,3.258919759,10.74758844,0.014079619,3.909174845,-4.551105989,11.72000871,0.016441676,4.173603923,0.493844974,10.29189628,0.001745877,4.021604778,5.937065626,11.85720849,-0.014036295,4.347542048,3.231544282,13.03178949,-0.015507538,4.628300505,blues
blues.00027.au,0.288721001,0.306840511,-1.75E-05,-1.75E-05,0.095768176,0.046848748,5.31E-05,5.31E-05,1391.36771,447.3240603,0.558883956,0.558883956,1494.892439,208.5777226,-0.081653877,-0.081653877,23.02667802,5.866910225,-0.000659903,-0.000659903,0.000450534,0.000445624,-3.83E-07,-3.83E-07,2811.108002,735.6460062,0.283551087,0.283551087,0.072358973,0.050426782,6.77E-05,6.77E-05,-228.2279847,53.03820512,0.032761103,19.59754635,130.3535489,26.24636395,-0.026174414,8.218685715,-23.29761841,30.46336461,-0.030264688,10.64650009,70.17366181,19.92477077,0.017570507,6.276384967,1.13706044,13.4886741,-0.018954753,5.233974607,7.609717012,12.38437855,0.001424994,4.763024278,0.91500838,10.00601272,0.000574231,4.615991362,1.989319695,9.396265161,0.006627382,4.421849329,-6.161289542,7.86838969,-0.001086562,3.899326373,-9.390745402,9.277184324,0.004983172,4.119586425,-2.566142467,10.39057362,0.002992769,4.102036698,-4.523861097,7.682794326,0.004237257,3.758008774,-0.266734137,8.233602913,0.002510461,3.880996573,0.181102491,7.553182322,0.008245056,3.520813955,-1.513057235,8.910004169,0.002176738,3.818371343,1.460950447,8.97833475,-0.01612652,3.695530739,-6.976430898,8.067419429,-0.013058245,4.109495398,-8.318998845,9.582107973,-0.00844594,4.121414871,4.241006548,10.94265445,-0.011431634,4.230379252,0.979681894,11.48990255,0.000840174,4.351315974,blues
