filename,mfcc1,mfcc1V,mfcc_diff1,mfcc_diff1V,mfcc2,mfcc2V,mfcc_diff2,mfcc_diff2V,mfcc3,mfcc3V,mfcc_diff3,mfcc_diff3V,mfcc4,mfcc4V,mfcc_diff4,mfcc_diff4V,mfcc5,mfcc5V,mfcc_diff5,mfcc_diff5V,mfcc6,mfcc6V,mfcc_diff6,mfcc_diff6V,mfcc7,mfcc7V,mfcc_diff7,mfcc_diff7V,mfcc8,mfcc8V,mfcc_diff8,mfcc_diff8V,mfcc9,mfcc9V,mfcc_diff9,mfcc_diff9V,mfcc10,mfcc10V,mfcc_diff10,mfcc_diff10V,mfcc11,mfcc11V,mfcc_diff11,mfcc_diff11V,mfcc12,mfcc12V,mfcc_diff12,mfcc_diff12V,label
reggae.00032.au,-243.7836911,69.26855357,-0.007409161,38.03878422,123.3475125,27.69100597,0.021123763,15.59127931,-15.57392375,30.91250043,0.008732035,12.28821341,38.88739832,22.29244477,0.02867305,10.71056517,6.48911056,17.81108637,0.025226383,8.468140058,25.51518414,12.78193138,0.005619901,6.917504087,3.035968732,11.74901306,0.013339713,6.511166566,17.17847322,9.256746353,0.001999354,5.620939175,-0.213305106,9.325085486,-0.003112753,5.854498176,8.982954847,9.082070798,0.000962277,5.609749003,-2.488566551,7.473514614,0.001471476,4.769101047,6.762692981,7.735840654,0.001527404,4.505771413,reggae
reggae.00033.au,-249.4021288,80.41468647,-0.213934452,54.95255527,111.4898247,28.54192861,-0.014453339,15.35033131,11.28539797,37.62827053,0.073583044,18.31287693,41.32205179,17.40376821,0.011903424,9.295059918,-2.883884993,17.24148468,0.022391925,11.31611759,34.55619048,15.1393198,0.038334831,7.706902475,0.427933732,14.44365227,0.023209665,8.242894867,22.34039343,10.36328191,0.003650704,6.327988184,-9.969791888,9.935543365,0.006969342,5.714404337,10.20563278,11.55931742,-0.006583779,6.568251772,-2.814627793,7.95406912,0.0001676,5.44281142,8.733404719,8.432495404,-0.014785911,5.329104055,reggae
reggae.00034.au,-238.8616572,76.67513284,-0.003112237,52.08765133,132.3254497,28.23734615,0.000403923,17.82528813,-0.103020277,24.1168401,-0.010141589,12.99332075,41.22550493,15.47438687,0.00054226,8.199287414,2.421151396,15.8411826,-0.015292561,11.18381766,19.08258817,15.50236489,-0.003293764,7.330512544,7.984919536,14.05929291,-0.027762112,7.297097399,19.94673255,9.692373182,-0.005237778,5.796826536,-0.627059959,10.10804937,-0.003336345,6.059677049,11.09325022,11.15763759,0.002625095,6.58696692,-1.715118264,8.689103309,-0.00678417,5.315100845,9.937167876,8.544361683,0.000982934,5.116773615,reggae
reggae.00035.au,-223.3513708,80.11461636,0.051328826,55.74573025,114.2239302,26.58955956,-0.014751086,16.55830407,-4.433344599,24.21778176,-0.024429406,12.19557573,40.20041733,17.53958176,0.019470311,8.180589366,-5.101216705,17.61335137,0.015187594,11.44882798,24.68180301,15.84722897,0.005950109,7.356383851,0.714874728,14.46850969,-0.021018177,7.121297176,17.05182492,11.42992056,-0.003420436,5.919583401,-2.366651554,10.40938235,0.003768204,7.159096448,11.15620551,8.696914382,-0.012420263,6.211786784,-3.081421613,8.819920432,-0.002190238,6.48139763,6.133347912,7.600854158,0.004633055,5.237065999,reggae
reggae.00036.au,-236.605975,74.18889953,-0.077910141,42.39224901,91.67404503,26.55162612,-0.006816282,14.28522186,1.857826947,24.62299832,0.025395929,11.93130198,45.4666463,13.96327885,0.006036981,7.550861369,1.269747144,16.28530833,0.027454294,8.652823797,32.26130591,15.10833289,0.016788156,6.34020924,9.055935747,17.19826823,0.011264862,6.940366427,19.60937995,14.08246069,0.017559229,5.716486402,-5.063492127,10.57987078,0.013611395,5.506210731,10.95871148,12.61756843,0.018201733,6.129814619,-4.015152314,9.440195883,0.016308827,5.10393292,7.534468657,10.10674831,-0.004018842,5.602221139,reggae
reggae.00037.au,-241.911756,102.0832272,0.01715098,66.42649071,97.49526789,24.17803142,0.006261079,14.43540476,-3.08877553,28.18842645,-0.008006806,15.44890901,45.34750777,17.27892036,-0.002290026,9.563348123,3.912333007,21.6455501,-0.011843847,12.59169004,28.63962027,13.7750206,-0.008642001,7.363176294,9.372035083,13.71391116,-0.008631541,7.330627365,26.53107351,13.54452202,-0.000403442,7.986647089,5.113254689,11.03162502,-0.007570707,7.395084009,12.77573059,11.07926176,0.003003829,7.738274429,-0.322753449,9.84469521,0.001779738,6.771878099,11.77949585,9.562672137,0.007882315,6.178394915,reggae
reggae.00038.au,-239.9807296,91.02117601,-0.028629026,42.31403746,108.7559076,25.63688392,-0.024919654,13.55885209,-8.196744479,34.2159998,-0.034695011,12.29392873,32.19997261,15.57957042,-0.00404287,7.229760921,-8.813078862,15.06034337,0.006042619,7.185570207,18.63896472,15.54236275,0.012870345,6.495677637,-4.701230979,14.51662399,0.029058622,5.896634555,15.51758724,14.20692108,0.017334364,6.239325738,-3.715859723,12.33554587,-0.008426543,5.563256863,14.53859184,14.07026843,-0.000911065,5.239672952,-4.790988312,12.99364554,0.003966874,5.531102865,6.404510635,14.15705759,0.012362028,5.951934944,reggae
reggae.00039.au,-300.3873369,109.1345287,-0.157907676,58.30779926,99.23192512,32.98338987,0.010854891,19.87691748,53.0283912,47.14223015,0.100535187,22.60259586,43.24145385,22.39823459,-0.013086617,12.68795386,18.88848447,18.40810926,-0.002801935,10.91110082,24.84161228,14.08520901,-0.003688005,7.969426191,-7.966887348,13.69889869,0.030820142,8.439307775,22.16916774,10.47672734,-0.000829891,6.298619693,1.780301301,8.437285574,-0.007922433,6.634005275,24.79854738,9.285443264,0.018505802,5.534200456,8.397504256,8.913931065,0.004383841,5.123244149,20.71753745,8.942287456,0.013177594,6.331765883,reggae
reggae.00040.au,-296.056621,118.7360254,-0.081026328,30.5585398,93.19473137,39.59606616,-0.048658225,13.73879637,-31.42280562,25.02399631,-0.023646384,11.49818345,29.49783318,30.05211804,-0.023082859,7.391092236,-18.93541727,18.86130306,-0.00721678,8.292069888,1.955068612,18.83888711,-0.026465847,7.286738962,-19.49468578,17.29616488,-0.005091733,7.511512621,-6.236218465,14.43658121,-0.002969849,6.400541579,-24.00717183,11.90874698,0.010643932,6.71797699,-7.08172541,10.78937702,-0.004966653,5.346259654,-14.18346887,14.56116793,-0.024839995,5.959322512,3.268908733,14.20605304,0.024507684,6.70092676,reggae
reggae.00041.au,-177.2697617,69.70819478,-0.124553296,40.17645218,89.64180723,32.12080672,-0.006342768,20.24208761,9.612428969,27.03121818,0.050406982,12.36897579,65.47946717,17.41663992,-0.008705067,8.857104505,-1.013484889,18.08751963,0.006963712,8.395771758,15.52010626,14.92257285,0.03799387,7.603159966,8.003920631,11.4558154,0.041111164,6.231273802,16.34154044,9.772064946,0.019784329,5.398214817,0.264980174,9.453888686,0.018334196,5.609649775,2.643869186,10.63904463,0.001264608,6.058611246,2.891874348,9.607067608,0.012134822,5.386986074,0.642761193,8.142970857,0.005708976,4.375404235,reggae
reggae.00042.au,-174.7953613,62.64184706,-0.124070511,32.03438329,79.30673242,24.77266252,0.016292348,13.02910021,-24.34038148,27.95421085,0.053540543,12.01689677,17.97736846,18.90510867,-0.006321965,8.535597581,24.4723163,16.15015984,0.018154577,6.883700788,15.71962789,11.24188778,-0.000234686,5.581447996,7.472468337,12.70006632,-0.017841875,5.747342816,4.225394764,9.882858435,-0.000975281,4.918098755,3.918089053,9.604062036,0.005521321,4.593033499,4.809584743,9.635252195,-0.004480816,4.863543853,2.766530659,9.261005713,-0.001771472,4.714076998,1.726129333,8.194056421,0.002975018,4.320396414,reggae
reggae.00043.au,-164.6678038,58.34613882,0.041799991,30.8385352,142.7044062,19.43530572,-0.008265948,13.15101881,-41.4830726,17.98770549,-0.029378167,8.755139363,41.23905237,10.126874,-0.016425047,5.527749314,16.19013911,15.65736279,0.00458442,6.528584336,-5.568725825,11.49644939,-0.013912298,5.683755838,7.646247325,8.070369407,-0.015898575,4.461895214,5.615673003,8.531757297,-0.005065416,4.42651628,0.802001467,7.386200307,-0.007732327,4.496081509,-10.48111937,8.747363883,0.008165054,4.571647715,-2.345104002,8.734442901,0.00283133,4.673500033,-0.492250644,7.424295244,0.000424588,4.195282178,reggae
reggae.00044.au,-104.221499,61.90099649,0.043726002,42.30096383,83.94380847,27.66942814,-0.053990153,17.00042697,18.88449869,22.20403406,-0.013309528,11.65905031,28.94894293,16.80493496,-0.032291703,9.055614289,10.63558724,12.98085296,-0.004636008,7.356863937,9.317761006,12.76772654,0.015755777,6.764672157,9.31191438,12.64318527,0.02264658,6.648023262,6.523709621,11.35419621,0.005698819,5.741494823,3.006249216,10.21130253,0.00023638,5.207917261,2.494034014,10.21309703,-0.012570523,5.777905503,2.793679068,7.782131712,-0.003691261,4.355174545,-0.201358759,7.51822896,0.001154833,4.46503149,reggae
reggae.00045.au,-120.2963811,78.24829197,-0.0359503,40.34207582,16.3818992,29.56648596,0.036091296,16.48365528,25.04755436,32.31053946,-0.043507085,13.80090281,37.25686748,21.32653759,0.003774224,9.539017376,9.277148449,15.00650857,-0.000157851,7.911411455,13.01181841,11.5607294,0.00437483,6.199268311,3.226369619,13.80792686,0.014559662,5.746734909,5.967424932,10.0171375,-0.003653552,5.404174891,4.083389641,10.19057439,0.008908771,5.388674919,1.697427225,9.559526446,0.005361904,5.034095672,1.890670939,9.930755416,0.005281985,4.797818628,2.673564827,8.124638854,0.003513843,4.624160408,reggae
reggae.00046.au,-169.0189424,54.82705439,-0.017575346,25.85179412,79.5059044,27.21122828,-0.027797151,14.66352676,15.24626477,20.88327958,-0.016040182,10.22292863,42.75107777,18.19914963,0.000999357,7.829097619,7.686026457,13.30832795,0.016961105,6.272330076,17.03185934,10.05988384,0.002547728,5.202465946,-5.986871445,10.68678252,0.002239332,5.080683012,0.538959428,8.344541499,-0.003917367,4.461954627,0.059609312,8.627761086,-0.005658768,4.285887626,-0.94505143,9.406909598,-0.029948855,4.327777192,0.838389396,8.893713644,-0.028866008,4.23538429,-1.586820367,7.444173702,-0.017434215,4.234819475,reggae
reggae.00047.au,-140.2890288,64.26752576,-0.017763581,36.27528691,69.64775169,33.10930682,-0.008929009,16.45600994,-9.991726707,25.19434204,0.008359854,12.77250519,52.16875301,20.65307888,0.009976797,7.60969856,3.266383961,17.88263695,0.009436383,8.856792244,4.563666408,12.24863976,0.005992929,6.254429131,-3.492605616,13.56440699,-0.010702673,6.034276347,2.926428081,12.52397992,-0.010345782,6.251643038,-6.571950726,12.08024007,0.018790531,5.996059542,-2.636783266,11.44165483,-0.007213767,5.562575682,-1.728457801,10.00890835,0.00350672,5.413880919,-6.93906907,9.80932648,-0.010113028,5.142194695,reggae
reggae.00048.au,-123.7207339,62.20915225,0.136838445,37.57348111,66.21991556,31.97789549,-0.05767813,15.9130364,8.167525797,21.80598092,0.02567729,11.71953193,49.77516032,17.14982317,-0.014003112,8.000172567,8.539274146,15.07866589,-0.015366235,7.59221489,25.8919506,13.90869453,-0.009706067,7.303963702,-5.407919549,12.89047431,0.00876053,6.01535291,12.88118709,9.851166952,0.009580729,5.665285911,-2.55358603,8.532941648,0.004748802,4.982872952,6.795381862,8.969056213,0.035032616,5.218715244,-3.576065208,8.637097043,0.011807933,4.862868886,7.644179438,8.098208526,-0.002006457,4.633678122,reggae
reggae.00049.au,-121.4671297,64.16500184,-0.093936252,31.37747068,89.57739864,27.19257857,-0.013084888,11.56004611,23.7875125,20.83986996,0.012083082,9.67609448,32.77126412,18.30366562,0.030431853,8.898327057,8.859361729,11.80133751,0.013868176,5.431882191,-2.615542031,10.66765396,0.015008909,5.0552363,6.630304675,9.012763045,0.014157355,4.984527294,1.769227513,7.415658118,0.005429533,4.337234631,-2.950026197,7.430561089,0.006179459,4.441969095,-3.100646294,7.562201297,0.012832771,4.195601065,-0.697770645,6.673176351,0.003212018,4.01637055,-5.427795964,6.473214317,0.000262154,3.875771262,reggae
reggae.00050.au,-104.857367,73.24379303,0.014345769,46.24766966,66.3849309,43.84856044,0.035974815,27.01849,-2.305361685,20.87535868,-0.012805359,12.20534492,24.60862746,18.17466551,-0.013195398,8.817492418,8.416089675,13.67241538,-0.020756141,5.881822238,6.772559715,14.10551052,-0.030020289,6.587043337,1.67879014,13.20181122,-0.010570814,6.462886579,5.184751366,12.57684036,-0.012903785,5.595919025,1.055291048,11.90693768,-0.013783277,4.989278725,2.198646602,10.04126775,-0.011467391,4.883134084,2.956422674,9.014585578,-0.008909786,4.795211677,4.585058561,8.007236611,-0.017127318,4.466740865,reggae
reggae.00051.au,-155.0059582,77.99655591,0.115819189,55.86369385,-1.527147504,50.25058421,-0.03005888,26.52596282,22.38957347,27.64799363,-0.039102038,14.84038984,30.43368988,19.94077285,0.012350663,11.48359426,2.111644519,13.59589566,-0.02350868,8.194944837,28.6140758,10.16805922,-0.000184444,6.308350081,16.99718435,11.41859907,0.002707623,7.065276781,13.42427884,11.95217602,0.001728323,7.681006843,8.484160176,8.281405808,0.012900476,5.876223148,6.492904733,9.619260527,0.000285915,6.476739073,9.786691111,7.734319036,-0.000721552,5.603558953,10.91691521,7.619204375,0.002044243,5.386215969,reggae
reggae.00052.au,-85.25700623,57.41913242,0.00548589,36.85559535,60.94499335,34.29736282,0.018641516,18.63635603,34.79075036,24.39188216,-0.02824191,14.35199676,19.80465776,20.46693598,0.040978273,11.23777449,16.7125985,18.26471363,0.00755872,9.021820908,7.963773859,14.21874059,-0.000868638,7.404158117,9.308981768,11.46458086,0.018264521,6.066182772,11.36328737,10.8755348,0.005663628,6.419285139,1.391406795,11.63100423,-0.028439241,6.385029542,-0.084950275,9.490200938,-0.001905549,5.61947266,6.414353737,9.603682656,0.004542389,5.624978502,3.63540255,8.546333413,-0.016808,5.555298268,reggae
reggae.00053.au,-251.461231,87.34111444,0.087581744,47.31210741,105.9123205,34.76385142,-0.051719859,15.99304201,2.191525945,34.74750036,-0.058470768,15.55247816,32.52041764,16.90581934,-0.026993798,9.778922724,16.56693742,15.7839039,-0.030826778,8.26114075,8.293108466,12.09211117,-0.01179609,7.023276297,10.38464091,11.82920622,-0.021043744,6.73724054,5.504232576,9.683486619,-0.00388178,5.567728682,0.874252041,10.02006555,-0.011931795,5.54985733,8.350817811,8.554424456,-0.016492375,5.580703558,-0.64359933,9.389512179,-0.004459221,5.647935654,9.891065376,8.344991069,-0.013730909,4.795190791,reggae
reggae.00054.au,-182.173063,79.0027322,-0.098672086,43.62641866,83.5106786,40.33971113,-0.064501144,18.88413957,4.84759069,30.64184545,0.070385069,13.45121149,12.69549677,20.41022867,0.026404635,9.638674322,30.07517007,15.35498808,0.01157592,7.246989254,17.20234454,13.06819593,0.012953396,5.834322547,6.103358976,11.94526359,-0.009890363,5.793090293,7.69212239,11.02168749,-0.007115074,5.161732476,7.144560943,9.518045628,-0.000589228,4.785405486,8.883682066,8.523541878,-0.006897188,4.676079244,-2.150234054,9.987508325,0.004801816,4.592878124,5.71397161,7.968257464,0.017437878,4.569525623,reggae
reggae.00055.au,-130.3663641,65.19432359,0.053131175,43.28990048,84.28501966,33.73192511,0.003626641,21.27201431,29.35666054,26.39047729,-0.006608263,13.09904733,23.84562527,17.80776935,-0.017667275,9.586216133,8.289561102,11.99202064,-0.023093632,6.362376509,13.86404205,8.625820217,-0.008049403,5.566972342,2.229800037,7.964687391,-0.003916669,5.039566877,2.925633828,7.80935229,-0.004420517,4.916215587,2.576491728,6.84336735,-0.008186713,3.97963044,0.097988429,7.496145986,-0.013604018,4.462919906,2.341791239,6.779782449,-0.008996826,4.414472097,2.747748659,5.626013197,-0.004676864,3.802120984,reggae
reggae.00056.au,-162.4977539,77.96423874,0.058440142,45.01274405,98.47779456,32.55687106,0.030461849,18.48665936,-1.595963777,23.74010886,-0.083755616,13.95178614,20.8140017,19.0665535,0.007055345,11.35525045,12.05253179,17.83093995,-0.00120836,8.86212875,11.7454847,13.71314355,-0.004003521,7.52124643,6.10098573,11.81192493,-0.029208381,7.577760673,4.965585262,10.15265983,-0.016956624,5.967242755,1.702557506,10.73794121,-0.018745138,6.188392771,3.045209038,9.197243908,0.006890818,5.426678017,-0.868639482,8.54335116,0.012629207,5.300567987,4.121985275,8.229364238,-0.007833576,5.29246571,reggae
reggae.00057.au,-177.3809015,81.40074043,-0.080673843,43.33746109,98.27545105,40.31356855,0.050441232,19.93373567,14.73573284,26.07363876,-0.015201007,14.20058291,21.14185499,22.21371295,0.001890651,9.582827775,14.97689088,16.05940251,-0.005183934,8.086190403,10.20403284,11.63748627,-0.004930685,5.688933703,4.949562627,12.39054087,0.006625187,6.339075982,0.843908757,11.07864171,-0.009470885,5.637708104,4.851875743,11.62326667,-0.013747312,5.805831634,6.87761665,10.53178853,-0.015262474,5.198866179,3.546227224,8.363926627,-0.007180556,5.01427349,-0.357994802,8.91224511,-0.004791303,4.783864094,reggae
reggae.00058.au,-169.3108528,83.3362817,-0.038111691,46.82052489,83.91326193,32.50891143,0.029696082,17.97129306,11.20536918,27.88969648,0.024719552,15.27530109,12.13675779,17.27432512,-0.035439011,9.272636671,21.08002325,17.83976677,-0.024831575,8.630906301,9.531421103,13.54576422,-0.011890963,7.97125113,0.936781784,13.44410526,0.008318805,6.347512365,2.201925133,11.0742596,-0.005677863,6.003594584,0.877347701,10.50451944,-0.003780102,5.876118158,1.63802446,11.86540486,0.006826557,5.807776418,-0.417091931,10.18533314,0.002458682,5.778348238,0.746807547,9.040160056,-0.028790958,5.292742993,reggae
reggae.00059.au,-93.49409789,62.40525111,0.042887548,30.6295105,80.18174414,27.46219964,0.003343856,14.54628574,-0.296774223,19.96220117,-0.016410015,9.549168358,15.27096092,18.62186531,-0.003368814,7.318859783,4.356838985,16.60628739,-0.015995302,6.345282367,9.05562412,11.50573121,0.012359795,5.401408368,1.685669525,17.8373641,0.019365456,6.317580381,2.543863788,10.83814437,0.011832315,5.151786758,-4.301429039,10.92940018,0.0047961,4.762991077,1.000524964,11.18564843,-0.00103294,4.848999641,-1.696887041,9.380802914,-0.013823634,4.464108504,-2.999899108,8.476504643,0.009089596,4.383563032,reggae
reggae.00060.au,-301.4193152,74.47456709,0.02802346,21.22771669,77.22197016,33.77696473,-0.005553001,11.4859637,-13.58408854,22.94252433,-0.007910387,7.781059311,39.30445043,21.0729113,0.008250088,6.940349321,1.601172967,15.99018846,-0.001763568,5.566503446,16.89150083,9.517782783,0.000620063,4.340598609,-7.258836101,14.80560863,0.002987855,4.820911814,-3.608766634,8.689444677,-0.005458434,4.409570795,1.15987259,8.973943995,-0.005869956,3.881996046,-3.273831745,8.044591668,-0.002147635,3.912094742,-8.444424835,8.786320443,-0.002407806,3.828627698,-3.602143382,7.649538534,0.00597132,3.648427208,reggae
reggae.00061.au,-74.02250986,55.27127514,-0.097993364,33.96723283,58.01532496,32.27253688,0.011003058,17.43430036,9.143743322,26.76378846,-0.03020419,15.89189126,29.26252655,18.82236768,-0.026438476,9.937755491,12.53790846,16.1753685,-0.006797774,7.886515159,-0.187196126,12.41736443,0.004107501,6.901563998,0.167395315,13.17609751,-0.007713623,6.688917719,1.37419548,11.69545865,-0.005345838,6.000198636,-5.08845348,14.0482005,-0.005300281,6.939719236,1.355007072,11.35587195,0.010727028,5.826094593,2.852651996,10.66252049,0.000553428,5.664922825,-1.558304233,9.029564839,-0.012839665,5.512306936,reggae
reggae.00062.au,-265.6985601,86.55409201,0.08632636,49.45399644,80.61447559,33.86378256,-0.006156736,20.52863762,9.730940345,25.87257387,0.029489907,14.34144759,36.67076966,19.21515157,0.006225633,10.25820425,27.84376915,13.90858853,0.012410462,7.558394012,12.08966357,12.77676137,0.007620726,7.123855939,15.01711917,11.63218693,0.020231571,6.375731516,15.12029517,11.06476889,0.01464875,6.051098585,6.560769127,8.646671138,0.002032465,5.247149959,6.284262443,8.486311085,-0.01055357,5.011708455,7.478975806,9.887782173,-0.008970846,5.724812884,5.643801613,8.348766018,0.002594995,4.823093869,reggae
reggae.00063.au,-168.5373843,64.02249642,-0.058172769,35.16888387,109.545565,28.5948434,0.044181117,16.36214986,-20.6656517,25.45481015,-0.035038838,13.51080135,38.95821742,17.98168795,0.006199493,10.17679353,7.961625753,15.26337967,-0.018155324,6.660686142,0.336722963,11.32648775,-0.008825023,5.91115965,6.038666063,10.19924134,0.006314309,5.37504586,4.087100863,8.822548061,-0.007639939,4.729953418,-1.360759996,9.232768344,-0.01459212,4.738801075,0.119307512,9.190024336,-0.00862347,4.678726766,0.242771835,7.884753209,-0.002996803,4.423519712,0.350980771,8.234415864,-0.003138918,4.593627413,reggae
reggae.00064.au,-70.11908607,56.05918019,0.081572814,32.48644486,54.36757362,28.55567836,-0.062343592,15.1869712,15.57936538,27.37272127,0.008273697,13.18818919,19.80222266,16.51885021,0.002396264,8.273438963,27.00214033,14.24898237,0.02133915,7.743506447,13.24576196,13.07693259,0.003516984,6.684440821,0.698360796,13.79496721,-0.00162887,6.421029308,10.07593582,11.0397962,0.006938052,5.240624568,6.691446929,10.60777276,-0.008779008,5.00228815,-0.303305783,10.93792454,-0.018577634,5.217978208,2.973842685,11.01924027,-0.024015037,4.935701088,6.014332859,8.164730043,-0.011823428,4.342487061,reggae
reggae.00065.au,-66.16215936,83.54710843,0.102963796,44.17321603,97.88419482,42.47191085,-0.02217341,23.14590445,-18.81729663,23.85522907,-0.013711272,14.04796595,26.94308005,17.50284544,-0.000710826,10.00185696,14.02506299,15.79134009,0.005068848,7.091496714,6.033067598,15.48198109,-0.024831419,7.225542505,9.446819076,13.05014084,0.004808801,6.709897433,10.56996414,10.29073347,-0.019103095,5.369332158,-0.139061105,11.35863448,-0.007294118,6.095538797,8.124028239,10.21625449,0.004846627,5.566700591,10.54028254,12.12410334,-0.014575344,5.173680983,8.00699449,10.45400899,-0.016700276,5.027728613,reggae
reggae.00066.au,-147.0680052,59.45016772,0.007767131,36.64707437,120.1049816,30.88562373,0.007407876,16.12483027,-21.59664644,20.73479383,-0.027266343,10.6098653,39.65477448,18.36981941,0.019597941,8.401021455,6.949637256,13.31797741,0.003010738,7.216595297,15.09612923,12.91827745,0.022552537,7.204917158,-1.016528221,13.977143,0.015584209,7.208629255,15.94504533,11.02619325,0.007817223,6.897410996,2.531154416,11.28626283,0.023774611,5.622434549,4.510888387,10.87356595,-0.001619861,5.721270371,0.015022091,10.47552037,0.017980846,5.20336367,4.33555332,9.791974315,-0.004332227,5.231873508,reggae
reggae.00067.au,-132.9802305,49.62312479,0.154940527,28.25493972,117.1230185,23.73333863,-0.016839304,13.02785822,-2.82093425,17.94378554,-0.007946739,9.351484348,22.5339617,14.39496074,-0.005054706,6.848755923,25.92282566,13.45327005,0.011541567,6.560270297,0.282022491,11.3344125,-0.008961582,5.959752353,13.52405818,10.36916786,-0.003941526,5.248362743,3.403049022,9.342086201,-0.005578074,4.918765079,4.527594536,7.755298537,-0.000747501,4.525296528,0.54086222,8.402258787,0.001343769,4.444921613,-0.069218188,7.803762358,-0.001811498,4.467836214,5.104058052,6.818471262,-0.007579894,4.183395558,reggae
reggae.00068.au,-194.7689052,77.96786694,0.01449267,38.92827715,83.03728245,37.41661966,0.081313686,21.59618822,-0.757218396,22.22889731,-0.005304455,11.01776952,32.36765135,19.4021702,-0.011689629,9.048374512,2.817732838,14.73734761,-0.005187116,7.948901223,23.16648907,12.13225594,-0.009236921,6.136549745,2.96808955,17.07623481,0.00282624,7.0900071,14.22205321,9.950808884,0.003892946,5.616082641,8.544746799,10.5163889,0.002065603,5.674731213,10.44563048,12.52648332,-0.007322444,6.163242636,7.066558944,10.52580531,0.007995236,5.180820648,8.805317127,9.011196773,0.01895313,5.150626758,reggae
reggae.00069.au,-142.7633427,66.81549745,-0.123228771,39.64849459,83.62538454,31.516045,-0.007066225,20.51481457,21.91155932,25.07242145,0.051354702,11.93549278,33.85639434,17.20943481,0.025323933,8.767165948,4.632218435,17.08585475,-0.00306198,7.740498519,4.16479313,13.68520789,0.012215941,7.022920573,1.939737761,11.10550829,0.013056831,5.954475221,21.81623756,9.103403498,0.003418635,5.226064349,-5.943307233,9.143145211,-0.003199251,5.497119547,0.502127474,9.791345345,-0.018217214,5.510481233,17.42103772,9.156481207,-0.004862136,5.172400134,-11.43530942,8.28912209,-0.014612676,4.276472284,reggae
reggae.00070.au,-136.7558096,70.90022473,-0.034018702,32.32011239,75.59941961,27.32930467,-0.044526393,13.8606334,-5.331108765,22.30612541,0.018547599,13.4671236,23.44259702,20.34830243,0.005085767,9.683443267,0.760475786,14.81688871,0.024076877,8.220678165,12.29265012,11.15714924,0.001805262,6.778500434,4.482409486,12.91964994,-0.001804619,6.980066995,5.16642737,10.88238314,-0.004280605,6.338454165,-0.068328519,9.124045629,0.003196058,5.645343895,9.039367698,10.37725701,0.00455725,5.281517627,4.905277467,10.76583737,-0.009629411,5.598067119,2.336705732,9.674965982,0.003421718,5.25480873,reggae
reggae.00071.au,-141.7687005,92.3510607,0.03572995,42.78806803,44.15133593,46.63584362,-0.019269049,22.67054548,21.71699495,24.44442919,0.01396443,13.03253467,43.31019661,19.95357721,0.035342163,9.604787667,21.75898873,19.58897397,-0.004602344,8.316150017,11.18535335,16.08383747,0.015790041,7.558913605,3.54101123,14.37436259,0.007601973,6.621415244,15.00915437,10.36133062,0.016416061,5.943658945,-1.748680403,10.80325087,0.019770448,5.60142497,6.442292416,9.958875953,-0.00493402,5.193242727,6.925071702,11.2790557,-0.001856476,5.133233647,0.716179058,10.62127896,0.01188732,5.078093367,reggae
reggae.00072.au,-94.11406584,79.15306986,-0.135913712,39.70452704,68.23100859,32.72482981,-0.094559667,16.1278409,3.97529796,27.26887393,0.05910787,12.21019132,7.626159684,22.52193845,0.026989741,9.318950838,12.78829871,19.8352106,0.031244857,7.817166284,-3.190696193,14.4727836,0.022736619,6.472118427,-3.907604317,13.75457919,-0.006469582,6.320598291,3.822722427,11.90103045,0.001029887,6.001624448,-6.118559899,12.85674307,0.010838457,5.389543609,-0.348419791,11.26529966,-0.000651414,5.076173505,0.340414444,12.43420724,-0.015462896,4.880142488,-4.672768523,9.341701582,-0.006907053,4.528897502,reggae
reggae.00073.au,-105.9093695,44.48824185,0.001839028,23.3947271,87.9976636,27.47240175,0.023066928,15.33156165,19.35996115,22.070199,0.01131781,10.41895993,30.64025927,15.70596827,-0.007454744,7.895196826,10.01407809,14.57762249,-0.004403508,6.855204108,18.01791367,10.1705339,0.008999662,6.417683561,3.645699916,9.494897714,0.005852631,6.102862417,8.924529515,8.642700373,-0.008935952,5.276197207,5.827138826,8.395917337,-0.017081589,4.839837038,8.885923737,8.674919005,-0.011211936,5.160860895,5.6785863,7.348069326,-0.003730911,4.802570033,10.55820007,6.111484806,0.000214699,4.204862837,reggae
reggae.00074.au,-105.886781,44.47734534,0.034788492,23.42977682,88.18093045,27.38132885,-0.005238652,15.16117563,19.29193628,22.01807345,0.013492033,10.36655103,30.59013566,15.73935233,0.002543852,7.923433195,9.978511775,14.63733893,0.014946599,6.976857196,17.95014486,10.18470931,-0.007425585,6.460671863,3.679635392,9.555072471,0.00124255,6.147526561,8.924016925,8.659891947,-0.010070009,5.27767955,5.858102487,8.407985599,-0.009812414,4.902747313,8.860469945,8.699962038,-0.016743344,5.164832532,5.635162279,7.373361736,-0.023385461,4.86626312,10.51902949,6.085096196,-0.00110663,4.231098874,reggae
